nces_id,name,state,enrollment
2804800,Yazoo County School District,MS,1216
2900001,MARIES CO. R-II,MO,680
2900002,SOUTH HARRISON CO. R-II,MO,741
2900003,PORTAGEVILLE,MO,671
2900004,NEW MADRID CO. R-I,MO,1259
2901000,COLUMBIA 93,MO,18640
2902850,ADRIAN R-III,MO,689
2902880,ADVANCE R-IV,MO,428
2902910,AFFTON 101,MO,2619
2902970,ALBANY R-III,MO,450
2903000,SANTA FE R-X,MO,306
2903040,ALTENBURG 48,MO,113
2903060,ALTON R-IV,MO,571
2903120,APPLETON CITY R-II,MO,331
2903150,ARCADIA VALLEY R-II,MO,974
2903200,ARCHIE R-V,MO,569
2903270,ASH GROVE R-IV,MO,786
2903480,ATLANTA C-3,MO,258
2904020,AURORA R-VIII,MO,1843
2904050,AVA R-I,MO,1330
2904080,AVENUE CITY R-IX,MO,229
2904110,AVILLA R-XIII,MO,114
2904140,BAKERSFIELD R-IV,MO,392
2904170,BALLARD R-II,MO,116
2904500,BAYLESS,MO,1805
2904530,BELL CITY R-II,MO,196
2904590,BELLEVIEW R-III,MO,81
2904620,BELTON 124,MO,4230
2904890,SCOTT CO. R-IV,MO,902
2904950,BERNIE R-XIII,MO,478
2904980,BEVIER C-4,MO,220
2905070,BILLINGS R-IV,MO,398
2905130,BISMARCK R-V,MO,446
2905190,BLACKWATER R-II,MO,101
2905250,BLOOMFIELD R-XIV,MO,595
2905280,BLUE EYE R-V,MO,502
2905310,BLUE SPRINGS R-IV,MO,14657
2905370,BOLIVAR R-I,MO,2725
2905400,BONCL R-X,MO,39
2905430,NORTH ST. FRANCOIS CO. R-I,MO,2581
2905580,BOONVILLE R-I,MO,1662
2905610,BOSWORTH R-V,MO,50
2905640,CRAWFORD CO. R-I,MO,827
2905660,BOWLING GREEN R-I,MO,1325
2905700,BRADLEYVILLE R-I,MO,205
2905730,DELTA C-7,MO,196
2905760,BRANSON R-IV,MO,4653
2905790,ADAIR CO. R-II,MO,144
2905820,BRAYMER C-4,MO,281
2905850,BRECKENRIDGE R-I,MO,63
2905880,BRENTWOOD,MO,847
2905910,BRONAUGH R-VII,MO,169
2905940,BROOKFIELD R-III,MO,923
2906000,LINN CO. R-I,MO,171
2906030,BRUNSWICK R-II,MO,255
2906090,BUCKLIN R-II,MO,109
2906120,DALLAS CO. R-I,MO,1689
2906150,COOPER CO. R-IV,MO,92
2906170,BUNKER R-III,MO,228
2906360,BUTLER R-V,MO,971
2906430,CABOOL R-IV,MO,725
2906450,CAINSVILLE R-I,MO,86
2906480,CALHOUN R-VIII,MO,58
2906510,MONITEAU CO. R-I,MO,1337
2906540,CALLAO C-8,MO,35
2906990,CAMDENTON R-III,MO,3835
2907020,CAMERON R-I,MO,1601
2907050,CAMPBELL R-II,MO,547
2907080,CANTON R-V,MO,508
2907120,CAPE GIRARDEAU 63,MO,4310
2907320,NELL HOLCOMB R-IV,MO,249
2907350,CARL JUNCTION R-I,MO,3331
2907380,CARROLLTON R-VII,MO,839
2907460,CARTHAGE R-IX,MO,5070
2907470,CARUTHERSVILLE 18,MO,918
2908170,CASSVILLE R-IV,MO,1821
2908250,CENTER 58,MO,2339
2908320,JOHNSON CO. R-VII,MO,568
2908340,CENTERVILLE R-I,MO,28
2908370,FORT ZUMWALT SCHOOL DISTRICT,MO,16698
2908400,CENTRALIA R-VI,MO,1343
2908430,CHADWICK R-I,MO,277
2908460,CHAFFEE R-II,MO,562
2908490,OSAGE CO. R-I,MO,125
2908670,CHARLESTON R-I,MO,727
2908730,CHILHOWEE R-IV,MO,135
2908760,CHILLICOTHE R-II,MO,1727
2908790,LIVINGSTON CO. R-III,MO,46
2909090,CLARKSBURG C-2,MO,57
2909120,CLARKTON C-4,MO,278
2909720,CLAYTON,MO,2367
2909750,CLEARWATER R-I,MO,858
2909780,CLEVER R-V,MO,1268
2909810,CLIMAX SPRINGS R-IV,MO,203
2909860,CLINTON,MO,1885
2909900,COLE CAMP R-I,MO,723
2909930,BLAIR OAKS R-II,MO,1163
2910020,COMMUNITY R-VI,MO,298
2910080,CONCORDIA R-II,MO,452
2910110,LACLEDE CO. R-I,MO,751
2910140,COOTER R-IV,MO,201
2910200,COUCH R-I,MO,186
2910230,COWGILL R-VI,MO,38
2910260,CRAIG R-III,MO,0
2910290,CRANE R-III,MO,573
2910320,SHERWOOD CASS R-VIII,MO,733
2910350,CROCKER R-II,MO,532
2910380,CRYSTAL CITY 47,MO,562
2910410,CRAWFORD CO. R-II,MO,1180
2910440,DADEVILLE R-II,MO,217
2910470,DAVIS R-XII,MO,42
2910500,DESOTO 73,MO,2464
2910520,LAKELAND R-III,MO,475
2910590,BUCHANAN CO. R-IV,MO,277
2910620,DELTA R-V,MO,225
2910650,NORTH WOOD R-IV,MO,155
2910710,DENT-PHELPS R-III,MO,256
2910770,DEXTER R-XI,MO,2008
2910800,DIAMOND R-IV,MO,787
2910830,DIXON R-I,MO,851
2910920,DONIPHAN R-I,MO,1499
2910950,DORA R-III,MO,307
2911010,SKYLINE R-II,MO,88
2911040,PLAINVIEW R-VIII,MO,93
2911070,DREXEL R-IV,MO,259
2911100,EAST CARTER CO. R-II,MO,698
2911160,EAST LYNNE 40,MO,155
2911220,EAST PRAIRIE R-II,MO,1003
2911250,EAST BUCHANAN CO. C-1 (025076),MO,689
2911280,KNOX CO. R-I,MO,498
2911310,EL DORADO SPRINGS R-II,MO,1151
2911340,ELDON R-I,MO,2038
2911400,ELSBERRY R-II,MO,829
2911450,EMINENCE R-I,MO,259
2911550,COLE CO. R-V,MO,629
2911580,EVERTON R-III,MO,145
2911650,EXCELSIOR SPRINGS 40,MO,2661
2911670,EXETER R-VI,MO,333
2911700,FAIR GROVE R-X,MO,1296
2911730,FAIR PLAY R-II,MO,350
2911760,FAIRFAX R-III,MO,134
2911850,FAIRVIEW R-XI,MO,466
2911910,FARMINGTON R-VII,MO,3937
2911940,MID-BUCHANAN CO. R-V,MO,891
2911990,FAYETTE R-III,MO,667
2912010,FERGUSON-FLORISSANT R-II,MO,8809
2912030,FESTUS R-VI,MO,3495
2912180,FORDLAND R-III,MO,650
2912240,FORSYTH R-III,MO,1295
2912290,FORT OSAGE R-I,MO,4718
2912300,FOX C-6,MO,10258
2912450,SPRING BLUFF R-XV,MO,217
2912480,STRAIN-JAPAN R-XVI,MO,87
2912510,FRANKLIN CO. R-II,MO,128
2912540,FREDERICKTOWN R-I,MO,1883
2912550,FULTON 58,MO,2281
2912600,GAINESVILLE R-V,MO,605
2912630,GALENA R-II,MO,398
2912660,GALLATIN R-V,MO,547
2912690,GRUNDY CO. R-V,MO,122
2912720,GASCONADE C-4,MO,97
2912780,GIDEON 37,MO,217
2912840,GILLIAM C-4,MO,38
2912870,GILMAN CITY R-IV,MO,156
2912900,GLASGOW,MO,314
2912930,GOLDEN CITY R-III,MO,164
2913080,GRAIN VALLEY R-V,MO,4546
2913140,GRANDVIEW C-4,MO,3665
2913170,GRANDVIEW R-II,MO,4501
2913230,GREEN CITY R-I,MO,264
2913260,GREEN FOREST R-II,MO,152
2913290,GREEN RIDGE R-VIII,MO,352
2913320,GREENFIELD R-IV,MO,395
2913380,GREENVILLE R-II,MO,638
2913440,PLEASANT VIEW R-VI,MO,158
2913500,HALE R-I,MO,89
2913530,HALFWAY R-III,MO,247
2913560,HALLSVILLE R-IV,MO,1552
2913590,HAMILTON R-II,MO,606
2913620,HANCOCK PLACE,MO,1282
2913650,HANNIBAL 60,MO,3366
2913680,HARDIN-CENTRAL C-2,MO,205
2913710,HARRISBURG R-VIII,MO,605
2913760,HARRISONVILLE R-IX,MO,2187
2913770,HARTVILLE R-II,MO,640
2913800,HAYTI R-II,MO,608
2913830,HAZELWOOD,MO,16321
2914250,DUNKLIN R-V,MO,1697
2914280,GASCONADE CO. R-I,MO,813
2914310,HERMITAGE R-IV,MO,289
2914320,HICKORY CO. R-I,MO,705
2914340,HICKMAN MILLS C-1,MO,5067
2914370,HIGBEE R-VIII,MO,228
2914400,LAFAYETTE CO. C-1,MO,961
2914430,HILLSBORO R-III,MO,3117
2914460,HOLCOMB R-III,MO,429
2914490,HOLDEN R-III,MO,1232
2914520,HOLLIDAY C-2,MO,49
2914550,HOLLISTER R-V,MO,1369
2914840,HOUSTON R-I,MO,1040
2915060,JUNCTION HILL C-12,MO,186
2915180,GLENWOOD R-VIII,MO,252
2915210,HOWELL VALLEY R-I,MO,201
2915240,HUDSON R-IX,MO,55
2915270,PETTIS CO. R-V,MO,328
2915300,HUMANSVILLE R-IV,MO,345
2915330,HUME R-VIII,MO,118
2915390,HURLEY R-I,MO,215
2915420,IBERIA R-V,MO,658
2915450,SCOTT CITY R-I,MO,773
2915480,INDEPENDENCE 30,MO,14272
2915510,IRON CO. C-4,MO,330
2915600,JACKSON R-II,MO,5748
2915630,NORTH DAVIESS R-III,MO,55
2915660,JAMESTOWN C-1,MO,179
2916140,JASPER CO. R-V,MO,454
2916190,JEFFERSON CITY,MO,8491
2916200,JEFFERSON C-123,MO,139
2916230,JEFFERSON CO. R-VII,MO,1036
2916290,JENNINGS,MO,2269
2916350,JOPLIN SCHOOLS,MO,7873
2916380,CLARK CO. R-I,MO,1074
2916400,KANSAS CITY 33,MO,15079
2916450,KEARNEY R-I,MO,3424
2916470,KELSO C-7,MO,199
2916500,KENNETT 39,MO,1807
2916530,KEYTESVILLE R-III,MO,128
2916590,KING CITY R-I,MO,336
2916620,KINGSTON 42,MO,32
2916660,KINGSVILLE R-I,MO,250
2916710,KIRBYVILLE R-VI,MO,215
2916740,KIRKSVILLE R-III,MO,2374
2916770,KIRKWOOD R-VII,MO,5982
2916830,KNOB NOSTER R-VIII,MO,2007
2916860,OREGON-HOWELL R-III,MO,213
2916920,LA MONTE R-IV,MO,305
2916950,LA PLATA R-II,MO,295
2917000,LACLEDE CO. C-5,MO,505
2917820,LADUE,MO,4624
2917850,LAMAR R-I,MO,1158
2917880,LAQUEY R-V,MO,1960
2917910,LAREDO R-VII,MO,51
2917970,LATHROP R-II,MO,871
2918220,LAWSON R-XIV,MO,1143
2918240,WEST ST. FRANCOIS CO. R-IV,MO,935
2918270,LEBANON R-III,MO,4410
2918300,LEE'S SUMMIT R-VII,MO,17870
2918330,LEESVILLE R-IX,MO,91
2918360,LEETON R-X,MO,308
2918420,LEOPOLD R-III,MO,191
2918450,LESTERVILLE R-IV,MO,173
2918460,LEWIS CO. C-1,MO,908
2918480,LEXINGTON R-V,MO,893
2918510,LIBERAL R-II,MO,271
2918540,LIBERTY 53,MO,11826
2918600,LICKING R-VIII,MO,813
2918670,LINCOLN R-II,MO,511
2918690,LINDBERGH SCHOOLS,MO,7602
2919080,OSAGE CO. R-II,MO,597
2919140,LOCKWOOD R-I,MO,304
2919170,LOGAN-ROGERSVILLE R-VIII,MO,2402
2919200,LONEDELL R-14,MO,327
2919230,LONE JACK C-6,MO,733
2919260,LOUISIANA R-II,MO,762
2919350,WOODLAND R-IV,MO,871
2919380,MACKS CREEK R-V,MO,314
2919410,MACON CO. R-I,MO,1174
2919840,MADISON C-3,MO,177
2919890,MALDEN R-I,MO,807
2919920,MALTA BEND R-V,MO,67
2919950,MANES R-V,MO,41
2919980,MANSFIELD R-IV,MO,621
2920010,MAPLEWOOD-RICHMOND HEIGHTS,MO,1523
2920050,MARCELINE R-V,MO,652
2920160,MARION C. EARLY R-V,MO,576
2920280,MARION CO. R-II,MO,207
2920310,MARIONVILLE R-IX,MO,735
2920340,MARK TWAIN R-VIII,MO,62
2920370,MARQUAND-ZION R-VI,MO,128
2920410,MARSHALL,MO,2498
2920430,MARSHFIELD R-I,MO,3045
2920490,MARYVILLE R-II,MO,1408
2920550,MAYSVILLE R-I,MO,489
2920610,MCDONALD CO. R-I,MO,3595
2920640,MEADVILLE R-IV,MO,215
2920670,MEHLVILLE R-IX,MO,10018
2920700,SCOTLAND CO. R-I,MO,505
2920750,NORTH MERCER CO. R-III,MO,142
2920810,MEXICO 59,MO,2374
2920820,MIAMI R-I,MO,183
2920840,MIAMI R-I,MO,67
2920880,MIDDLE GROVE C-1,MO,37
2921000,MILLER R-II,MO,580
2921030,MIRABILE C-1,MO,30
2921060,MISSOURI CITY 56,MO,14
2921100,MOBERLY,MO,2102
2921120,MONETT R-I,MO,2374
2921150,HIGH POINT R-III,MO,83
2921180,MONITEAU CO. R-V,MO,38
2921210,MONROE CITY R-I,MO,780
2921330,MONTGOMERY CO. R-II,MO,1075
2921360,MONTROSE R-XIV,MO,62
2921420,SCOTT CO. CENTRAL,MO,302
2921480,MOUND CITY R-II,MO,268
2921510,MOUNTAIN GROVE R-III,MO,1543
2921540,MOUNTAIN VIEW-BIRCH TREE R-III,MO,1184
2921600,MT. VERNON R-V,MO,1542
2921660,NORTHEAST NODAWAY CO. R-V,MO,198
2921690,NORTH NODAWAY CO. R-VI,MO,186
2921720,NAYLOR R-II,MO,360
2921750,NEELYVILLE R-IV,MO,633
2921810,NEOSHO SCHOOL DISTRICT,MO,4998
2921840,NEVADA R-V,MO,2320
2921875,NEW BLOOMFIELD R-III,MO,712
2921880,MACON CO. R-IV,MO,91
2921940,NEW FRANKLIN R-I,MO,392
2921960,NEW HAVEN,MO,447
2922110,NEW YORK R-IV,MO,24
2922140,NEWBURG R-II,MO,309
2922470,NEWTOWN-HARRIS R-III,MO,77
2922500,NIANGUA R-V,MO,281
2922530,Nixa Public Schools,MO,6792
2922560,NODAWAY-HOLT R-VII,MO,205
2922620,NORBORNE R-VIII,MO,151
2922650,NORMANDY SCHOOLS COLLABORATIVE,MO,2440
2922710,NORTH ANDREW CO. R-VI,MO,273
2922740,NORTH CALLAWAY CO. R-I,MO,972
2922770,NORTH HARRISON R-III,MO,217
2922800,NORTH KANSAS CITY 74,MO,21252
2922830,NORTH PLATTE CO. R-I,MO,556
2922860,NORTHEAST RANDOLPH CO. R-IV,MO,322
2922890,NORTHWEST R-I,MO,5815
2922920,NORTHWESTERN R-I,MO,136
2922950,NORWOOD R-I,MO,305
2922980,ADAIR CO. R-I,MO,206
2923010,OAK GROVE R-VI,MO,1853
2923040,OAK HILL R-I,MO,149
2923070,OAK RIDGE R-VI,MO,365
2923100,ODESSA R-VII,MO,2039
2923130,ORAN R-III,MO,304
2923160,ORCHARD FARM R-V,MO,2574
2923190,SOUTH HOLT CO. R-I,MO,240
2923220,ORRICK R-XI,MO,293
2923250,OSBORN R-O,MO,127
2923270,OSCEOLA,MO,563
2923310,OTTERVILLE R-VI,MO,217
2923340,GASCONADE CO. R-II,MO,1771
2923370,THORNFIELD R-I,MO,48
2923400,LUTIE R-VI,MO,106
2923430,OZARK R-VI,MO,5959
2923460,MERAMEC VALLEY R-III,MO,2930
2923490,PALMYRA R-I,MO,1126
2923530,PARIS R-II,MO,477
2923550,PARK HILL,MO,11937
2923580,PARKWAY C-2,MO,16759
2923640,MEADOW HEIGHTS R-II,MO,489
2923670,PATTONSBURG R-II,MO,190
2923700,PATTONVILLE R-III,MO,6201
2923730,RAYMORE-PECULIAR R-II,MO,6332
2923760,NORTH PEMISCOT CO. R-I,MO,248
2923780,PEMISCOT CO. SPEC. SCH. DIST.,MO,0
2923790,PEMISCOT CO. R-III,MO,116
2924530,PERRY CO. 32,MO,2103
2924690,PETTIS CO. R-XII,MO,110
2925080,PHELPS CO. R-III,MO,160
2925110,PIERCE CITY R-VI,MO,704
2925140,PIKE CO. R-III,MO,448
2925170,PILOT GROVE C-4,MO,200
2925210,PLATO R-V,MO,523
2925230,PLATTE CO. R-III,MO,4374
2925290,CLINTON CO. R-III,MO,698
2925330,PLEASANT HILL R-III,MO,2080
2925350,PLEASANT HOPE R-VI,MO,650
2925410,POLO R-VII,MO,367
2925450,POPLAR BLUFF R-I,MO,4899
2925500,POTOSI R-III,MO,2110
2925530,PRAIRIE HOME R-V,MO,153
2925590,PRINCETON R-V,MO,326
2925620,PURDY R-II,MO,601
2925640,PUTNAM CO. R-I,MO,605
2925650,PUXICO R-VIII,MO,712
2925710,RALLS CO. R-II,MO,800
2926040,RAYMONDVILLE R-VII,MO,122
2926070,RAYTOWN C-2,MO,7676
2926160,REEDS SPRING R-IV,MO,1718
2926190,RENICK R-V,MO,80
2926220,REPUBLIC R-III,MO,5318
2926310,RICH HILL R-IV,MO,382
2926370,RICHARDS R-V,MO,389
2926400,RICHLAND R-I,MO,283
2926430,RICHLAND R-IV,MO,458
2926480,RICHMOND R-XVI,MO,1543
2926490,RIDGEWAY R-V,MO,69
2926550,RIPLEY CO. R-III,MO,123
2926580,RIPLEY CO. R-IV,MO,125
2926610,RISCO R-II,MO,158
2926640,RITENOUR,MO,6579
2926670,RIVERVIEW GARDENS,MO,5116
2926760,SPECL. SCH. DST. ST. LOUIS CO.,MO,3576
2926790,ROCK PORT R-II,MO,367
2926850,ROCKWOOD R-VI,MO,19597
2926890,ROLLA 31,MO,4161
2926940,ROSCOE C-1,MO,41
2926970,COLE CO. R-I,MO,604
2927060,ST. JOSEPH,MO,10430
2927090,SALEM R-80,MO,1452
2927330,HARDEMAN R-X,MO,64
2927450,OREARVILLE R-IV,MO,59
2927520,SALISBURY R-IV,MO,473
2927540,SARCOXIE R-II,MO,690
2927570,SAVANNAH R-III,MO,2390
2927600,NORTHEAST VERNON CO. R-I,MO,186
2927630,SCHOOL OF THE OSAGE,MO,2006
2927660,SCHUYLER CO. R-I,MO,573
2927830,SEDALIA 200,MO,5209
2927870,SENATH-HORNERSVILLE C-8,MO,708
2927900,SENECA R-VII,MO,1487
2927930,SEYMOUR R-II,MO,696
2928080,SHAWNEE R-III,MO,50
2928110,SHELBY CO. R-IV,MO,635
2928140,NORTH SHELBY,MO,296
2928170,SHELDON R-VIII,MO,212
2928200,SHELL KNOB 78,MO,158
2928260,SIKESTON R-6,MO,3277
2928290,SILEX R-I,MO,433
2928360,SLATER,MO,379
2928380,SMITHTON R-VI,MO,505
2928410,SMITHVILLE R-II,MO,2514
2928430,SOUTH CALLAWAY CO. R-II,MO,759
2928470,SOUTH IRON CO. R-I,MO,284
2928500,SOUTH NODAWAY CO. R-IV,MO,165
2928530,SOUTH PEMISCOT CO. R-V,MO,578
2928560,SOUTHERN BOONE CO. R-I,MO,1971
2928590,SOUTHERN REYNOLDS CO. R-II,MO,425
2928620,SOUTHLAND C-9,MO,262
2928680,SOUTHWEST LIVINGSTON CO. R-I,MO,179
2928710,SOUTHWEST R-V,MO,771
2928740,SPARTA R-III,MO,734
2928770,SPICKARD R-II,MO,21
2928800,SPOKANE R-VII,MO,747
2928860,SPRINGFIELD R-XII,MO,24285
2928920,ST. CHARLES R-VI,MO,4732
2928950,FRANCIS HOWELL R-III,MO,17047
2929100,ST. CLAIR R-XIII,MO,2062
2929130,ST. ELIZABETH R-IV,MO,282
2929170,CENTRAL R-III,MO,2041
2929250,ST. JAMES R-I,MO,1559
2929280,ST. LOUIS CITY,MO,17933
2929340,STANBERRY R-II,MO,375
2929370,STE. GENEVIEVE CO. R-II,MO,1926
2929430,STEELVILLE R-III,MO,908
2929490,STEWARTSVILLE C-2,MO,246
2929520,STOCKTON R-I,MO,929
2929580,STOUTLAND R-II,MO,393
2929610,MORGAN CO. R-I,MO,874
2929640,STRAFFORD R-VI,MO,1408
2929670,STRASBURG C-3,MO,111
2929700,STURGEON R-V,MO,2773
2929730,SUCCESS R-VI,MO,111
2929760,SULLIVAN,MO,1941
2929810,SUMMERSVILLE R-II,MO,418
2929820,SUNRISE R-IX,MO,318
2929850,SWEDEBORG R-III,MO,35
2929880,SWEET SPRINGS R-VII,MO,365
2929910,TANEYVILLE R-II,MO,147
2929940,TARKIO R-I,MO,318
2930270,THAYER R-II,MO,780
2930300,TINA-AVALON R-II,MO,139
2930330,TIPTON R-VI,MO,529
2930360,TRENTON R-IX,MO,967
2930390,TRI-COUNTY R-VII,MO,168
2930420,EAST NEWTON CO. R-VI,MO,1459
2930450,TROY R-III,MO,7026
2930510,MILLER CO. R-III,MO,178
2930520,TWIN RIVERS R-X,MO,796
2930570,UNION R-XI,MO,3120
2930600,UNION STAR R-II,MO,166
2930660,UNIVERSITY CITY,MO,2853
2930690,VALLEY PARK,MO,734
2930720,VALLEY R-VI,MO,368
2930750,VAN BUREN R-I,MO,466
2930780,VAN-FAR R-I,MO,571
2930810,VERONA R-VII,MO,295
2930840,MORGAN CO. R-II,MO,1263
2930870,MARIES CO. R-I,MO,440
2930900,WEST NODAWAY CO. R-I,MO,225
2930990,WALNUT GROVE R-V,MO,289
2931020,WARRENSBURG R-VI,MO,3558
2931050,WARREN CO. R-III,MO,2981
2931070,WARSAW R-IX,MO,1241
2931110,WASHINGTON,MO,3543
2931140,KINGSTON K-14,MO,831
2931230,RICHWOODS R-VII,MO,137
2931440,WAYNESVILLE R-VI,MO,6190
2931460,WEAUBLEAU R-III,MO,363
2931500,WEBB CITY R-VII,MO,4623
2931530,WEBSTER GROVES,MO,4312
2931560,WELLINGTON-NAPOLEON R-IX,MO,381
2931620,WELLSVILLE MIDDLETOWN R-I,MO,261
2931650,WENTZVILLE R-IV,MO,17973
2931680,WEST PLAINS R-VII,MO,2626
2931710,WEST PLATTE CO. R-II,MO,745
2931800,MIDWAY R-I,MO,428
2931830,OSAGE CO. R-III,MO,738
2931860,WESTRAN R-I,MO,593
2931890,WESTVIEW C-6,MO,112
2931920,WHEATLAND R-II,MO,261
2931950,WHEATON R-III,MO,440
2932010,WILLARD R-II,MO,4578
2932070,WILLOW SPRINGS R-IV,MO,1171
2932100,WINDSOR C-1,MO,2894
2932110,HENRY CO. R-I,MO,690
2932190,WINFIELD R-IV,MO,1577
2932220,WINONA R-III,MO,437
2932250,WINSTON R-VI,MO,118
2932300,WORTH CO. R-III,MO,295
2932310,WRIGHT CITY R-II OF WARREN CO.,MO,1875
2932490,ZALMA R-V,MO,174
3000002,Somers Elem,MT,534
3000003,Cut Bank Elem,MT,534
3000004,Mountain View Elem,MT,10
3000005,Helena Elem,MT,5100
3000006,Broadus Elem,MT,153
3000008,Ashland Elem,MT,84
3000090,Noxon Elem,MT,90
3000093,Liberty Elem,MT,13
3000094,West Glacier Elem,MT,65
3000095,Lame Deer H S,MT,170
3000096,North Star Elem,MT,108
3000097,North Star HS,MT,56
3000098,Chester-Joplin-Inverness El,MT,182
3000099,Heart Butte K-12 Schools,MT,119
3000101,Chester-Joplin-Inverness HS,MT,54
3000102,Dutton/Brady K-12 Schools,MT,94
3000654,Big Sky School K-12,MT,386
3000655,East Helena K-12,MT,1972
3000656,Lockwood K-12,MT,1580
3000932,Shields Valley Elem,MT,139
3000933,Shields Valley H S,MT,59
3001710,Absarokee Elem,MT,120
3001740,Absarokee H S,MT,74
3001860,Alberton K-12 Schools,MT,164
3001950,Alzada Elem,MT,8
3001980,Amsterdam Elem,MT,149
3002010,Anaconda Elem,MT,727
3002030,Anaconda H S,MT,305
3002070,Anderson Elem,MT,221
3002220,Arlee Elem,MT,263
3002250,Arlee H S,MT,135
3002300,Arrowhead Elem,MT,63
3002430,Augusta Elem,MT,98
3002450,Augusta H S,MT,33
3002490,Auchard Creek Elem,MT,13
3002550,Avon Elem,MT,26
3002570,Ayers Elem,MT,14
3002640,Bainville K-12 Schools,MT,183
3002730,Baker K-12 Schools,MT,464
3002820,Basin Elem,MT,8
3002850,Smith Valley Elem,MT,190
3003000,Bear Paw Elem,MT,10
3003090,Beaverhead County H S,MT,339
3003270,Belfry K-12 Schools,MT,51
3003290,Belgrade Elem,MT,2269
3003330,Belgrade H S,MT,958
3003420,Belt Elem,MT,257
3003450,Belt H S,MT,92
3003480,Benton Lake Elem,MT,6
3003600,Biddle Elem,MT,11
3003660,Spring Creek Elem,MT,3
3003750,Big Sandy K-12,MT,181
3003800,Big Timber Elem,MT,291
3003820,Bigfork Elem,MT,579
3003840,Bigfork H S,MT,333
3003870,Billings Elem,MT,11169
3003900,Billings H S,MT,5444
3003990,Birney Elem,MT,10
3004050,Cleveland Elem,MT,11
3004200,Bloomfield Elem,MT,8
3004230,Blue Creek Elem,MT,145
3004260,Bonner Elem,MT,327
3004380,Boulder Elem,MT,215
3004440,Box Elder Elem,MT,298
3004500,Box Elder H S,MT,86
3004560,Bozeman Elem,MT,4657
3004590,Bozeman H S,MT,2790
3004800,Bridger K-12 Schools,MT,203
3004860,Powder River Co Dist H S,MT,70
3004890,Broadview Elem,MT,125
3004920,Broadview H S,MT,50
3004980,Townsend K-12 Schools,MT,733
3005010,Brockton Elem,MT,93
3005040,Brockton H S,MT,49
3005130,Brorson Elem,MT,5
3005140,Browning Elem,MT,1280
3005190,Browning H S,MT,633
3005280,Butte Elem,MT,2929
3005310,Butte H S,MT,1266
3005330,Bynum Elem,MT,8
3005460,Canyon Creek Elem,MT,216
3005550,Cardwell Elem,MT,35
3005610,Carter County H S,MT,36
3005850,Vaughn Elem,MT,136
3005880,Cascade Elem,MT,218
3005910,Cascade H S,MT,111
3005990,Cayuse Prairie Elem,MT,311
3006030,McCormick Elem,MT,21
3006110,St Ignatius K-12 Schools,MT,459
3006112,Charlo Elem,MT,137
3006115,Charlo H S,MT,80
3006260,Chinook Elem,MT,215
3006270,Chinook H S,MT,115
3006320,Choteau Elem,MT,314
3006330,Choteau H S,MT,109
3006790,Circle Elem,MT,136
3006810,Circle H S,MT,74
3006840,Clancy Elem,MT,374
3006870,Clinton Elem,MT,226
3007030,Cohagen Elem,MT,12
3007050,Colstrip Elem,MT,336
3007080,Colstrip H S,MT,155
3007110,Columbia Falls Elem,MT,1505
3007140,Columbia Falls H S,MT,691
3007190,Columbus Elem,MT,456
3007200,Columbus H S,MT,227
3007320,Conrad H S,MT,126
3007330,Conrad Elem,MT,340
3007350,Cooke City Elem,MT,3
3007410,Corvallis K-12 Schools,MT,1517
3007500,Cottonwood Elem,MT,16
3007710,Creston Elem,MT,83
3007830,Culbertson Elem,MT,196
3007860,Culbertson H S,MT,77
3007930,Custer County H S,MT,487
3007980,Kinsey Elem,MT,52
3008010,S Y Elem,MT,6
3008130,Custer K-12 Schools,MT,88
3008190,Cut Bank H S,MT,183
3008280,Darby K-12 Schools,MT,334
